# iteration  loss_u  loss_ut  loss_res  l2_error  lam_u  lam_ut  lam_r
1.740000e+04 1.018528e-05 1.520011e-03 2.501539e+05 1.022063e+00 4.265500e+08 2.161375e+07 1.000000e+00
1.750000e+04 1.014716e-05 5.028520e-04 2.224601e+05 1.021527e+00 4.139619e+08 2.014375e+07 1.000000e+00
1.760000e+04 1.590033e-05 1.258294e-03 1.929766e+05 1.021524e+00 4.321410e+08 2.114642e+07 1.000000e+00
1.770000e+04 3.008747e-05 1.803107e-03 1.262211e+05 1.021367e+00 4.269207e+08 2.070666e+07 1.000000e+00
1.780000e+04 9.029516e-06 2.135534e-03 2.170241e+05 1.021007e+00 4.343475e+08 2.154437e+07 1.000000e+00
1.790000e+04 1.056279e-05 1.103460e-03 3.017556e+05 1.020822e+00 4.206376e+08 2.061874e+07 1.000000e+00
1.800000e+04 8.666208e-06 1.239671e-03 1.982947e+05 1.020542e+00 4.019761e+08 2.000071e+07 1.000000e+00
1.810000e+04 1.788419e-05 7.856990e-04 2.162275e+05 1.020473e+00 4.187488e+08 2.070222e+07 1.000000e+00
1.820000e+04 2.795231e-05 4.765874e-04 1.815608e+05 1.020024e+00 4.124813e+08 1.981259e+07 1.000000e+00
1.830000e+04 2.466833e-05 5.484163e-04 4.601868e+05 1.019696e+00 4.086149e+08 1.978359e+07 1.000000e+00
1.840000e+04 1.334455e-05 8.703103e-04 1.684145e+05 1.019842e+00 4.245433e+08 2.153139e+07 1.000000e+00
1.850000e+04 1.143789e-05 8.138210e-04 1.201284e+05 1.019801e+00 4.080212e+08 2.031536e+07 1.000000e+00
1.860000e+04 7.997204e-06 9.024972e-04 1.456243e+05 1.019300e+00 4.005692e+08 1.983372e+07 1.000000e+00
1.870000e+04 1.467957e-05 7.282233e-04 1.985742e+05 1.019198e+00 4.007397e+08 2.015185e+07 1.000000e+00
1.880000e+04 5.737346e-06 7.793120e-04 2.150366e+05 1.018921e+00 4.046098e+08 2.002109e+07 1.000000e+00
1.890000e+04 2.036404e-05 1.507809e-03 1.485897e+05 1.018787e+00 4.086939e+08 1.963905e+07 1.000000e+00
1.900000e+04 7.403550e-06 5.355254e-04 1.277625e+05 1.018578e+00 4.098306e+08 2.070549e+07 1.000000e+00
1.910000e+04 7.678895e-05 6.856084e-04 1.720026e+05 1.018589e+00 4.141624e+08 2.046447e+07 1.000000e+00
1.920000e+04 1.306959e-05 6.707803e-04 2.583265e+05 1.018313e+00 4.088407e+08 2.026472e+07 1.000000e+00
1.930000e+04 9.272917e-06 1.058981e-03 2.152635e+05 1.017622e+00 3.962941e+08 2.011808e+07 1.000000e+00
1.940000e+04 1.710839e-05 6.232197e-04 1.201538e+05 1.017789e+00 4.013253e+08 1.950482e+07 1.000000e+00
1.950000e+04 8.875897e-06 5.839600e-04 2.425251e+05 1.017576e+00 4.027202e+08 1.958414e+07 1.000000e+00
1.960000e+04 3.320459e-05 7.547106e-04 1.723015e+05 1.017521e+00 3.987717e+08 1.824729e+07 1.000000e+00
1.970000e+04 1.812327e-05 1.322283e-03 1.380427e+05 1.017139e+00 4.005670e+08 1.917821e+07 1.000000e+00
1.980000e+04 2.323046e-05 5.366897e-04 2.156930e+05 1.016628e+00 3.976092e+08 1.958819e+07 1.000000e+00
1.990000e+04 4.243672e-05 1.505111e-03 1.723881e+05 1.016487e+00 4.038259e+08 2.022548e+07 1.000000e+00
2.000000e+04 1.205005e-05 8.210471e-04 1.744741e+05 1.016394e+00 4.041166e+08 1.940766e+07 1.000000e+00
2.010000e+04 1.122928e-05 8.504002e-04 2.385429e+05 1.016459e+00 3.934764e+08 1.946640e+07 1.000000e+00
2.020000e+04 1.171772e-05 5.656228e-04 2.110311e+05 1.016169e+00 3.935335e+08 1.864235e+07 1.000000e+00
2.030000e+04 1.752475e-05 1.115833e-03 1.617755e+05 1.016043e+00 4.019064e+08 1.854133e+07 1.000000e+00
2.040000e+04 9.042153e-06 6.365429e-04 1.711918e+05 1.015834e+00 4.065938e+08 1.961324e+07 1.000000e+00
2.050000e+04 9.996634e-06 8.534804e-04 1.320246e+05 1.015603e+00 3.954883e+08 1.948106e+07 1.000000e+00
2.060000e+04 3.583314e-05 2.201014e-03 1.179132e+05 1.015256e+00 3.978856e+08 1.896880e+07 1.000000e+00
2.070000e+04 6.590202e-06 3.685768e-04 1.732567e+05 1.015325e+00 3.958566e+08 1.819336e+07 1.000000e+00
2.080000e+04 1.798787e-05 4.282239e-04 1.692376e+05 1.014970e+00 3.921727e+08 1.822550e+07 1.000000e+00
2.090000e+04 1.064900e-05 2.034242e-04 2.100965e+05 1.014678e+00 3.975716e+08 1.822383e+07 1.000000e+00
